"ID","Learning level","Spelling","Synthesis","Phonemic Synthesis","IllustrationFile","AudioFile","IsSimpleWord","IsSightWord","IsPhonicsWord"
"beak","96","beak","b/ea/k","b/i:/k","WordImage_beak.png","WordAudio_beak.ogg","Y","N","Y"
"phonics","95","phonics","ph/o/n/i/c/s","f/..u/n/i/k/s ","","WordAudio_phonics.ogg","Y","N","Y"
"launch","120","launch","l/au/nch","l/o:/ntsh ","","WordAudio_launch.ogg","Y","N","Y"
"dirty","102","dirty","d/ir/t/y","d/e:r/t/i: ","","WordAudio_dirty.ogg","Y","N","Y"
"phobia","95","phobia","ph/o/b/i/a","f/..u/b/i/..r ","","WordAudio_phobia.ogg","Y","N","Y"
"shy","94","shy","sh/y","sh/ai","","WordAudio_shy.ogg","Y","N","Y"
"core","120","core","c/ore","k/o: ","","WordAudio_core.ogg","Y","N","Y"
"glow","104","glow","gl/ow","gl/..u ","","WordAudio_glow.ogg","Y","N","Y"
"tie","94","tie","t/ie","t/ai ","","WordAudio_tie.ogg","Y","N","Y"
"colour","120","colour","c/o/l/our","k/^/l/..r ","","WordAudio_colour.ogg","Y","N","Y"
"tiger","94","tiger","t/i/g/er","t/ai/g/..r","WordImage_tiger.png","WordAudio_tiger.ogg","Y","N","Y"
"jellyfish","102","jellyfish",,"dz/e/l/i:/f/i/sh","WordImage_jellyfish.png","WordAudio_jellyfish.ogg","N","N","N"
"your","120","your","y/our","j/o: ","","WordAudio_your.ogg","Y","N","Y"
"grow","104","grow","gr/ow","gr/..u ","","WordAudio_grow.ogg","Y","N","Y"
"ignore","120","ignore","i/g/n/ore","i/g/n/o: ","","WordAudio_ignore.ogg","N","N","Y"
"try","94","try","t/r/y","t/r/ai","","WordAudio_try.ogg","Y","N","Y"
"hello","104","hello","h/e/ll/o","h/e/l/..u ","","WordAudio_hello.ogg","Y","N","Y"
"donkey","102","donkey",,"d/o/ng/k/i:","WordImage_donkey.png","WordAudio_donkey.ogg","N","N","N"
"child","94","child",,"tsh/ai/l/d","WordImage_child.png","WordAudio_child.ogg","N","N","N"
"flavour","120","flavour","fl/a/v/our","fl/ei/v/..r ","","WordAudio_flavour.ogg","Y","N","Y"
"yellow","104","yellow","y/e/ll/ow","j/e/l/..u","WordImage_yellow.png","WordAudio_yellow.ogg","Y","N","Y"
"wild","94","wild","w/i/ld","w/ai/ld ","","WordAudio_wild.ogg","Y","N","Y"
"fault","120","fault","f/au/lt","f/o:/lt ","","WordAudio_fault.ogg","Y","N","Y"
"decoy","102","decoy",,"d/i:/k/oi","","WordAudio_decoy.ogg","N","N","N"
"four","120","four","f/our","f/o: ","","WordAudio_four.ogg","Y","N","Y"
"find","94","find","f/i/nd","f/ai/nd ","","WordAudio_find.ogg","Y","N","Y"
"allow","121","allow",,"..r/l/au ","","WordAudio_allow.ogg","N","N","N"
"arrow","104","arrow","a/rr/ow","ae/r/..u","WordImage_arrow.png","WordAudio_arrow.ogg","Y","N","Y"
"echo","103","echo","e/ch/o","e/k/..u ","","WordAudio_echo.ogg","Y","N","Y"
"city","102","city",,"s/i/t/i:","","WordAudio_city.ogg","N","Y","N"
"water","93","water",,"w/o:/t/..r","WordImage_water.png","WordAudio_water.ogg","N","N","N"
"post","121","post",,,"","WordAudio_post.ogg","N","N","N"
"silly","102","silly","s/i/ll/y","s/i/l/i: ","","WordAudio_silly.ogg","Y","N","Y"
"ache","103","ache",,"ei/k ","","WordAudio_ache.ogg","N","Y","N"
"palm_tree","121","palm tree",,,"","WordAudio_palm_tree.ogg","N","N","N"
"wolf","93","wolf",,"w/u/l/f","WordImage_wolf.png","WordAudio_wolf.ogg","N","N","N"
"sunny","102","sunny","s/u/nn/y","s/^/n/i: ","","WordAudio_sunny.ogg","Y","N","Y"
"motorbike","121","motorbike",,,"","WordAudio_motorbike.ogg","N","N","N"
"character","103","character",,"k/ae/r/i/k/t/..r ","","WordAudio_character.ogg","N","N","N"
"runny","102","runny","r/u/nn/y","r/^/n/i: ","","WordAudio_runny.ogg","Y","N","Y"
"woman","93","woman",,"w/u/m/..r/n","WordImage_woman.png","WordAudio_woman.ogg","N","N","N"
"laptop","121","laptop",,,"","WordAudio_laptop.ogg","N","N","N"
"chaos","103","chaos","ch/a/o/s","k/ei/o/s ","","WordAudio_chaos.ogg","N","N","Y"
"pity","102","pity","p/i/t/y","p/i/t/i: ","","WordAudio_pity.ogg","Y","N","Y"
"zebra","93","zebra",,"z/i:/b/r/..r","WordImage_zebra.png","WordAudio_zebra.ogg","N","Y","N"
"jerrycan","121","jerrycan",,,"","WordAudio_jerrycan.ogg","N","N","N"
"chorus","103","chorus","ch/o/r/u/s","k/o:/r/..r/s ","","WordAudio_chorus.ogg","N","N","Y"
"poster","121","poster",,,"","WordAudio_poster.ogg","N","N","N"
"helmet","121","helmet",,,"","WordAudio_helmet.ogg","N","N","N"
"squishy","102","squishy",,"skw/i/sh/i:","","WordAudio_squishy.ogg","N","N","N"
"red cross","121","red cross",,,"","WordAudio_red cross.ogg","N","N","N"
"chimney","102","chimney",,"tsh/i/m/n/i:","WordImage_chimney.png","WordAudio_chimney.ogg","N","N","N"
"valley","102","valley",,"v/ae/l/i:","WordImage_valley.png","WordAudio_valley.ogg","N","N","N"
"whizz","93","whizz",,"w/i/z","WordImage_whizz.png","WordAudio_whizz.ogg","N","N","N"
"stool","121","stool",,,"","WordAudio_stool.ogg","N","N","N"
"stethoscope","121","stethoscope",,,"","WordAudio_stethoscope.ogg","N","N","N"
"wheel","93","wheel","wh/ee/l","w/i:/l","WordImage_wheel.png","WordAudio_wheel.ogg","Y","N","Y"
"cherry","102","cherry",,"tsh/e/r/i:","WordImage_cherry.png","WordAudio_cherry.ogg","N","N","N"
"very","102","very","v/e/r/y","v/e/r/i: ","","WordAudio_very.ogg","Y","N","Y"
"shovel","121","shovel",,,"","WordAudio_shovel.ogg","N","N","N"
"tiny","102","tiny","t/i/n/y","t/ai/n/i: ","","WordAudio_tiny.ogg","Y","N","Y"
"wallet","93","wallet",,"w/o/l/i/t","WordImage_wallet.png","WordAudio_wallet.ogg","N","N","N"
"fury","102","fury",,,"","WordAudio_fury.ogg","N","Y","N"
"shop_sign","121","shop sign",,,"","WordAudio_shop_sign.ogg","N","N","N"
"stray","102","stray","str/ay","str/ei ","","WordAudio_stray.ogg","Y","N","Y"
"watch","93","watch",,"w/o/tsh ","","WordAudio_watch.ogg","N","N","N"
"safety_vest","121","safety vest",,,"","WordAudio_safety_vest.ogg","N","N","N"
"walnut","93","walnut",,"w/o:/l/n/^/t","WordImage_walnut.png","WordAudio_walnut.ogg","N","N","N"
"anchor","103","anchor","a/nch/or","ae/ngk/..r ","","WordAudio_anchor.ogg","Y","N","Y"
"spray","102","spray","spr/ay","spr/ei ","","WordAudio_spray.ogg","Y","N","Y"
"waterfall","93","waterfall",,"w/o:/t/..r/f/o:/l","WordImage_waterfall.png","WordAudio_waterfall.ogg","N","N","N"
"cube","93","cube",,,"","WordAudio_cube.ogg","N","Y","N"
"puppy","102","puppy",,"p/^/p/i:","WordImage_puppy.png","WordAudio_puppy.ogg","N","N","N"
"headlight","121","headlight",,,"","WordAudio_headlight.ogg","N","N","N"
"stomach","103","stomach","st/o/m/a/ch","st/^/m/..r/k ","","WordAudio_stomach.ogg","N","N","Y"
"item","94","item","i/t/e/m","ai/t/..r/m ","","WordAudio_item.ogg","Y","N","Y"
"lorry","102","lorry","l/o/rr/y","l/o/r/i:","","WordAudio_lorry.ogg","Y","N","Y"
"beans","121","beans",,,"","WordAudio_beans.ogg","N","N","N"
"ivory","94","ivory","i/v/o/r/y","ai/v/..r/r/i:","","WordAudio_ivory.ogg","Y","N","Y"
"ago","104","ago","a/g/o","..r/g/..u ","","WordAudio_ago.ogg","Y","N","Y"
"ivy","94","ivy","i/v/y","ai/v/i:","","WordAudio_ivy.ogg","Y","N","Y"
"common","121","common",,"k/o/m/..r/n ","","WordAudio_common.ogg","N","N","N"
"lolly","102","lolly","l/o/ll/y","l/o/l/i: ","","WordAudio_lolly.ogg","Y","N","Y"
"butterfly","94","butterfly",,"b/^/t/..r/f/l/ai","WordImage_butterfly.png","WordAudio_butterfly.ogg","N","Y","N"
"collect","121","collect",,"k/..r/l/e/k/t ","","WordAudio_collect.ogg","N","N","N"
"own","104","own","ow/n","..u/n ","","WordAudio_own.ogg","Y","N","Y"
"lazy","102","lazy","l/a/z/y","l/ei/z/i: ","","WordAudio_lazy.ogg","Y","N","Y"
"golden","121","golden",,"g/..u/l/d/..r/n ","","WordAudio_golden.ogg","N","N","N"
"behind","94","behind",,"b/i:/h/ai/n/d ","","WordAudio_behind.ogg","N","N","N"
"brighten","94","brighten",,"b/r/ai/t/n ","","WordAudio_brighten.ogg","N","N","N"
"hour","121","hour",,"au/..r ","","WordAudio_hour.ogg","N","N","N"
"copy","102","copy","c/o/p/y","k/o/p/i:","","WordAudio_copy.ogg","Y","N","Y"
"blind","94","blind","bl/i/nd","bl/ai/nd ","","WordAudio_blind.ogg","Y","N","Y"
"bush","121","bush",,,"","WordAudio_bush.ogg","N","N","N"
"money","102","money","m/o/n/ey","m/^/n/i: ","","WordAudio_money.ogg","Y","N","Y"
"icon","94","icon","i/c/o/n","ai/k/o/n ","","WordAudio_icon.ogg","Y","N","Y"
"cabbage","121","cabbage",,,"","WordAudio_cabbage.ogg","N","N","N"
"cute","93","cute",,,"","WordAudio_cute.ogg","N","Y","N"
"mechanic","103","mechanic",,"m/i/k/ae/n/i/k ","","WordAudio_mechanic.ogg","N","N","N"
"pony","102","pony","p/o/n/y","p/..u/n/i: ","","WordAudio_pony.ogg","Y","N","Y"
"goalpost","121","goalpost",,,"","WordAudio_goalpost.ogg","N","N","N"
"fuse","93","fuse",,,"","WordAudio_fuse.ogg","N","N","N"
"monarch","103","monarch","m/o/n/ar/ch","m/o/n/..r/k ","","WordAudio_monarch.ogg","N","N","Y"
"funnel","121","funnel",,,"","WordAudio_funnel.ogg","N","N","N"
"tube","93","tube",,,"","WordAudio_tube.ogg","N","Y","N"
"oysters","102","oysters",,"oi/s/t/..r/z","WordImage_oysters.png","WordAudio_oysters.ogg","N","N","N"
"visual","119","visual","v/i/s/u/a/l","v/i/zh/u/..r/l ","","WordAudio_visual.ogg","Y","N","Y"
"untie","94","untie","u/n/t/ie","^/n/t/ai ","","WordAudio_untie.ogg","Y","N","Y"
"school","103","school",,"s/k/u:/l","WordImage_school.png","WordAudio_school.ogg","N","N","N"
"nosey","102","nosey","n/o/s/ey","n/..u/z/i: ","","WordAudio_nosey.ogg","Y","N","Y"
"iron","94","iron",,"ai/..r/n ","","WordAudio_iron.ogg","N","Y","N"
"cellphone","121","cellphone",,,"","WordAudio_cellphone.ogg","N","N","N"
"idea","94","idea","i/d/ea","ai/d/i..r ","","WordAudio_idea.ogg","Y","N","Y"
"cassava","121","cassava",,,"","WordAudio_cassava.ogg","N","N","N"
"scheme","103","scheme",,"sk/i:/m ","","WordAudio_scheme.ogg","N","N","N"
"many","102","many","m/a/n/y","m/e/n/i: ","","WordAudio_many.ogg","Y","N","Y"
"idol","94","idol",,"ai/d/l ","","WordAudio_idol.ogg","N","Y","N"
"duke","121","duke",,,"","WordAudio_duke.ogg","N","N","N"
"narrow","104","narrow","n/a/rr/ow","n/ae/r/..u ","","WordAudio_narrow.ogg","Y","N","Y"
"pie","94","pie","p/ie","p/ai ","","WordAudio_pie.ogg","Y","N","Y"
"beam","96","beam","b/ea/m","b/i:/m ","","WordAudio_beam.ogg","Y","N","Y"
"feast","96","feast","f/ea/st","f/i:/st ","","WordAudio_feast.ogg","Y","N","Y"
"vision","119","vision","v/i/si/o/n","v/i/zh/..r/n ","","WordAudio_vision.ogg","Y","N","Y"
"citrus","101","citrus","c/i/tr/u/s","s/i/tr/..r/s ","","WordAudio_citrus.ogg","Y","N","Y"
"serious","118","serious",,"s/i..r/r/i/..r/s ","","WordAudio_serious.ogg","N","Y","N"
"civil","101","civil",,"s/i/v/l ","","WordAudio_civil.ogg","N","Y","N"
"field","96","field","f/ie/ld","f/i:/ld","WordImage_field.png","WordAudio_field.ogg","Y","N","Y"
"various","118","various",,"v/e..r/r/i/..r/s ","","WordAudio_various.ogg","N","N","N"
"rainbow","104","rainbow","r/ai/n/b/ow","r/ei/n/b/..u","WordImage_rainbow.png","WordAudio_rainbow.ogg","N","N","Y"
"dream","96","dream","dr/ea/m","dr/i:/m ","","WordAudio_dream.ogg","Y","N","Y"
"space","101","space",,"sp/ei/s ","","WordAudio_space.ogg","N","Y","N"
"curious","118","curious",,,"","WordAudio_curious.ogg","N","Y","N"
"poisonous","118","poisonous",,"p/oi/z/n/..r/s ","","WordAudio_poisonous.ogg","N","N","N"
"delight","96","delight",,"d/i:/l/ai/t","","WordAudio_delight.ogg","N","N","N"
"twice","101","twice",,"tw/ai/s ","","WordAudio_twice.ogg","N","Y","N"
"deal","96","deal","d/ea/l","d/i:/l ","","WordAudio_deal.ogg","Y","N","Y"
"rowing","104","rowing","r/ow/i/ng","r/..u/i/ng","WordImage_rowing.png","WordAudio_rowing.ogg","N","N","Y"
"decision","119","decision",,"d/i/s/i/zh/..r/n ","","WordAudio_decision.ogg","N","N","N"
"voice","101","voice","v/oi/ce","v/oi/s ","","WordAudio_voice.ogg","Y","N","Y"
"brief","96","brief","br/ie/f","br/i:/f ","","WordAudio_brief.ogg","Y","N","Y"
"division","119","division",,"d/i/v/i/zh/..r/n ","","WordAudio_division.ogg","N","N","N"
"ugly","102","ugly","u/g/l/y","^/g/l/i: ","","WordAudio_ugly.ogg","Y","N","Y"
"collage","119","collage","c/o/ll/a/ge","k/o/l/a:r/zh ","","WordAudio_collage.ogg","N","N","Y"
"pillow","104","pillow","p/i/ll/ow","p/i/l/..u","WordImage_pillow.png","WordAudio_pillow.ogg","Y","N","Y"
"beach","96","beach","b/ea/ch","b/i:/tsh","WordImage_beach.png","WordAudio_beach.ogg","Y","N","Y"
"beige","119","beige","b/ei/ge","b/ei/zh ","","WordAudio_beige.ogg","Y","N","Y"
"so","104","so","s/o","s/..u ","","WordAudio_so.ogg","Y","N","Y"
"flea","96","flea","fl/ea","fl/i: ","","WordAudio_flea.ogg","Y","N","Y"
"since","101","since","s/i/n/ce","s/i/n/s ","","WordAudio_since.ogg","Y","N","Y"
"price","101","price",,"pr/ai/s ","","WordAudio_price.ogg","N","Y","N"
"mature","117","mature",,,"","WordAudio_mature.ogg","N","Y","N"
"yield","96","yield","y/ie/ld","j/i:/ld ","","WordAudio_yield.ogg","Y","N","Y"
"shadow","104","shadow","sh/a/d/ow","sh/ae/d/..u ","","WordAudio_shadow.ogg","Y","N","Y"
"easy","96","easy",,"i:/z/i: ","","WordAudio_easy.ogg","N","N","N"
"future","117","future",,,"","WordAudio_future.ogg","N","N","N"
"race","101","race",,"r/ei/s","WordImage_race.png","WordAudio_race.ogg","N","N","N"
"each","96","each","ea/ch","i:/tsh ","","WordAudio_each.ogg","Y","N","Y"
"dangerous","118","dangerous",,"d/ei/n/dz/r/..r/s ","","WordAudio_dangerous.ogg","N","N","N"
"show","104","show","sh/ow","sh/..u ","","WordAudio_show.ogg","Y","N","Y"
"eat","96","eat","ea/t","i:/t ","","WordAudio_eat.ogg","Y","N","Y"
"cider","101","cider","c/i/d/er","s/ai/d/..r ","","WordAudio_cider.ogg","Y","N","Y"
"jealous","118","jealous",,"dz/e/l/..r/s ","","WordAudio_jealous.ogg","N","Y","N"
"east","96","east","ea/st","i:/st ","","WordAudio_east.ogg","Y","N","Y"
"joyous","118","joyous",,"dz/oi/..r/s ","","WordAudio_joyous.ogg","N","N","N"
"cycle","101","cycle",,"s/ai/k/l ","","WordAudio_cycle.ogg","N","Y","N"
"heat","96","heat","h/ea/t","h/i:/t ","","WordAudio_heat.ogg","Y","N","Y"
"snowflake","104","snowflake",,"s/n/..u/f/l/ei/k","WordImage_snowflake.png","WordAudio_snowflake.ogg","N","N","N"
"famous","118","famous",,"f/ei/m/..r/s ","","WordAudio_famous.ogg","N","Y","N"
"circle","101","circle",,"s/e:r/k/l","WordImage_circle.png","WordAudio_circle.ogg","N","N","N"
"heap","96","heap","h/ea/p","h/i:/p ","","WordAudio_heap.ogg","Y","N","Y"
"hideous","118","hideous",,"h/i/d/i/..r/s ","","WordAudio_hideous.ogg","N","N","N"
"solo","104","solo","s/o/l/o","s/..u/l/..u ","","WordAudio_solo.ogg","Y","N","Y"
"he_phonics","96","he","h/e","h/i: ","","WordAudio_he.ogg","Y","N","Y"
"enormous","118","enormous",,"i/n/o:/m/..r/s ","","WordAudio_enormous.ogg","N","N","N"
"measure","119","measure","m/ea/s/ure","m/e/zh/..r ","","WordAudio_measure.ogg","N","N","Y"
"berry","102","berry","b/e/rr/y","b/e/r/i:","WordImage_berry.png","WordAudio_berry.ogg","Y","N","Y"
"hymn","110","hymn","h/y/mn","h/i/m ","","WordAudio_hymn.ogg","Y","N","Y"
"treasure","119","treasure","tr/ea/s/ure","tr/e/zh/..r ","","WordAudio_treasure.ogg","N","N","Y"
"pleasure","119","pleasure","pl/ea/s/ure","pl/e/zh/..r ","","WordAudio_pleasure.ogg","N","N","Y"
"baby","102","baby",,"b/ei/b/i:","WordImage_baby.png","WordAudio_baby.ogg","N","N","N"
"beast","96","beast","b/ea/st","b/i:/st ","","WordAudio_beast.ogg","Y","N","Y"
"beat","96","beat","b/ea/t","b/i:/t ","","WordAudio_beat.ogg","Y","N","Y"
"also","104","also","a/l/s/o","o:/l/s/..u ","","WordAudio_also.ogg","Y","N","Y"
